subject,block,event_name,target_presence,awareness,tilt
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Absent/Seen,Absent,Seen,
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Absent/Seen,Absent,Seen,
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Absent/Seen,Absent,Seen,
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Absent/Seen,Absent,Seen,
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Absent/Seen,Absent,Seen,
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Absent/Seen,Absent,Seen,
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Absent/Seen,Absent,Seen,
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Present/Seen/Right,Present,Seen,Right
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Unseen/Right,Present,Unseen,Right
14,experimental,Present/Unseen/Left,Present,Unseen,Left
14,experimental,Absent/Unseen,Absent,Unseen,
14,experimental,Present/Seen/Left,Present,Seen,Left
14,experimental,Present/Unseen/Right,Present,Unseen,Right
